market,candle_date_time_utc,candle_date_time_kst,opening_price,high_price,low_price,trade_price,timestamp,candle_acc_trade_price,candle_acc_trade_volume,prev_closing_price,change_price,change_rate,RSI,prev_close,change,gain,loss
KRW-BTC,2023-06-09,2023-06-09T09:00:00,34996000.0,35161000.0,34802000.0,34865000.0,1686355198814,81645858994.77078,2335.69270285,34996000.0,-131000.0,-0.0037432849,46.506024096385545,34952000.0,44000.0,44000.0,0.0
KRW-BTC,2023-06-10,2023-06-10T09:00:00,34865000.0,34914000.0,33842000.0,34372000.0,1686441595587,206800529847.89606,6040.92871542,34865000.0,-493000.0,-0.0141402553,44.186344969199176,34996000.0,-131000.0,0.0,131000.0
KRW-BTC,2023-06-11,2023-06-11T09:00:00,34370000.0,34639000.0,34016000.0,34345000.0,1686527997947,60157124442.83195,1754.27310948,34372000.0,-27000.0,-0.0007855231,41.18075801749271,34865000.0,-493000.0,0.0,493000.0
KRW-BTC,2023-06-12,2023-06-12T09:00:00,34345000.0,34480000.0,33950000.0,34059000.0,1686614397714,80694211076.02605,2362.40456114,34345000.0,-286000.0,-0.0083272674,27.684538838556364,34372000.0,-27000.0,0.0,27000.0
KRW-BTC,2023-06-13,2023-06-13T09:00:00,34059000.0,34479000.0,33808000.0,33913000.0,1686700800011,123075339300.33633,3607.81851265,34059000.0,-146000.0,-0.004286679,27.983786218285545,34345000.0,-286000.0,0.0,286000.0
KRW-BTC,2023-06-14,2023-06-14T09:00:00,33913000.0,34119000.0,32779000.0,33007000.0,1686787198024,138289444374.4248,4128.49087432,33913000.0,-906000.0,-0.0267154189,27.70099569029574,34059000.0,-146000.0,0.0,146000.0
KRW-BTC,2023-06-15,2023-06-15T09:00:00,33007000.0,33618000.0,32510000.0,33449000.0,1686873599560,126536496157.63158,3841.66442528,33007000.0,442000.0,0.0133910989,26.209223847019118,33913000.0,-906000.0,0.0,906000.0
KRW-BTC,2023-06-16,2023-06-16T09:00:00,33449000.0,34758000.0,33121000.0,34501000.0,1686959998820,115189382449.8988,3402.6450261,33449000.0,1052000.0,0.0314508655,33.008874892642424,33007000.0,442000.0,442000.0,0.0
KRW-BTC,2023-06-17,2023-06-17T09:00:00,34515000.0,35080000.0,34320000.0,34780000.0,1687046396991,90252767869.482,2597.63649947,34501000.0,279000.0,0.0080867221,39.7838394235718,33449000.0,1052000.0,1052000.0,0.0
KRW-BTC,2023-06-18,2023-06-18T09:00:00,34780000.0,34942000.0,34463000.0,34466000.0,1687132798991,54970891902.23803,1583.13965073,34780000.0,-314000.0,-0.0090281771,42.94267515923567,34501000.0,279000.0,279000.0,0.0
KRW-BTC,2023-06-19,2023-06-19T09:00:00,34466000.0,35375000.0,34455000.0,35092000.0,1687219199405,87104793340.02122,2502.20113191,34466000.0,626000.0,0.0181628271,41.40768947303771,34780000.0,-314000.0,0.0,314000.0
KRW-BTC,2023-06-20,2023-06-20T09:00:00,35095000.0,37100000.0,35000000.0,36946000.0,1687305599827,197248294157.94138,5488.63849039,35092000.0,1854000.0,0.0528325544,55.513888888888886,34466000.0,626000.0,626000.0,0.0
KRW-BTC,2023-06-21,2023-06-21T09:00:00,36955000.0,40100000.0,36870000.0,39135000.0,1687391999750,418734525316.7651,10873.38440224,36946000.0,2189000.0,0.0592486331,57.29333333333333,35092000.0,1854000.0,1854000.0,0.0
KRW-BTC,2023-06-22,2023-06-22T09:00:00,39135000.0,39861000.0,38901000.0,39125000.0,1687478399295,259990593536.83505,6599.23054561,39135000.0,-10000.0,-0.0002555257,73.79679144385027,36946000.0,2189000.0,2189000.0,0.0
KRW-BTC,2023-06-23,2023-06-23T09:00:00,39125000.0,41388000.0,39111000.0,40651000.0,1687564799819,322774131614.64764,8004.81933949,39125000.0,1526000.0,0.0390031949,73.58081096516277,39135000.0,-10000.0,0.0,10000.0
KRW-BTC,2023-06-24,2023-06-24T09:00:00,40651000.0,40931000.0,40383000.0,40659000.0,1687651199607,160034811596.6366,3933.82560218,40651000.0,8000.0,0.0001967971,78.50246305418719,39125000.0,1526000.0,1526000.0,0.0
KRW-BTC,2023-06-25,2023-06-25T09:00:00,40659000.0,41399000.0,40197000.0,40352000.0,1687737599443,182726918565.72827,4478.46628595,40659000.0,-307000.0,-0.0075506038,82.52457320227626,40651000.0,8000.0,8000.0,0.0
KRW-BTC,2023-06-26,2023-06-26T09:00:00,40352000.0,40599000.0,39555000.0,40077000.0,1687823997500,198612849741.01816,4959.92502999,40352000.0,-275000.0,-0.0068150278,80.20110608345902,40659000.0,-307000.0,0.0,307000.0
KRW-BTC,2023-06-27,2023-06-27T09:00:00,40094000.0,40950000.0,39963000.0,40585000.0,1687910399826,166867348632.36288,4130.90265871,40077000.0,508000.0,0.0126755995,80.28991342862895,40352000.0,-275000.0,0.0,275000.0
KRW-BTC,2023-06-28,2023-06-28T09:00:00,40587000.0,40629000.0,39966000.0,40020000.0,1687996796555,120211163983.36087,2988.75782373,40585000.0,-565000.0,-0.0139213995,82.4009324009324,40077000.0,508000.0,508000.0,0.0
KRW-BTC,2023-06-29,2023-06-29T09:00:00,40017000.0,41048000.0,39997000.0,40583000.0,1688083199722,141777245742.64273,3490.48826462,40020000.0,563000.0,0.014067966,85.22350577599197,40585000.0,-565000.0,0.0,565000.0
KRW-BTC,2023-06-30,2023-06-30T09:00:00,40583000.0,41569000.0,39500000.0,40547000.0,1688169599322,348868924510.84,8585.54386205,40583000.0,-36000.0,-0.0008870709,85.40095275903136,40020000.0,563000.0,563000.0,0.0
KRW-BTC,2023-07-01,2023-07-01T09:00:00,40547000.0,40877000.0,40391000.0,40691000.0,1688255997808,110148710237.66788,2709.93708765,40547000.0,144000.0,0.0035514341,83.36644591611478,40583000.0,-36000.0,0.0,36000.0
KRW-BTC,2023-07-02,2023-07-02T09:00:00,40712000.0,40875000.0,40250000.0,40652000.0,1688342399795,90738583549.27074,2235.26869848,40691000.0,-39000.0,-0.0009584429,83.11484593837535,40547000.0,144000.0,144000.0,0.0
KRW-BTC,2023-07-03,2023-07-03T09:00:00,40652000.0,41377000.0,40470000.0,41200000.0,1688428798697,133826565121.02437,3276.85791261,40652000.0,548000.0,0.0134802716,85.75722543352602,40691000.0,-39000.0,0.0,39000.0
KRW-BTC,2023-07-04,2023-07-04T09:00:00,41200000.0,41388000.0,40540000.0,40610000.0,1688515199499,132297295113.12662,3230.33213385,41200000.0,-590000.0,-0.0143203883,85.62762482501167,40652000.0,548000.0,548000.0,0.0
KRW-BTC,2023-07-05,2023-07-05T09:00:00,40610000.0,40775000.0,39801000.0,40385000.0,1688601597893,144846374468.03064,3595.75188599,40610000.0,-225000.0,-0.0055405073,75.06841817186645,41200000.0,-590000.0,0.0,590000.0
KRW-BTC,2023-07-06,2023-07-06T09:00:00,40385000.0,41500000.0,39838000.0,39860000.0,1688687999577,233754843596.7873,5759.5913,40385000.0,-525000.0,-0.0129998762,61.69535928143713,40610000.0,-225000.0,0.0,225000.0
KRW-BTC,2023-07-07,2023-07-07T09:00:00,39864000.0,40330000.0,39676000.0,40240000.0,1688774398138,107607256181.22308,2687.61579838,39860000.0,380000.0,0.0095333668,56.272401433691755,40385000.0,-525000.0,0.0,525000.0
KRW-BTC,2023-07-08,2023-07-08T09:00:00,40241000.0,40253000.0,39920000.0,40153000.0,1688860800001,52108582785.83458,1299.84963736,40240000.0,-87000.0,-0.0021620278,45.63971992361553,39860000.0,380000.0,380000.0,0.0
KRW-BTC,2023-07-09,2023-07-09T09:00:00,40154000.0,40302000.0,39770000.0,39832000.0,1688947199514,59452578236.03948,1485.27012622,40153000.0,-321000.0,-0.0079944213,44.720367278798,40240000.0,-87000.0,0.0,87000.0
KRW-BTC,2023-07-10,2023-07-10T09:00:00,39839000.0,40784000.0,39666000.0,40050000.0,1689033600015,113228698197.86945,2829.62290954,39832000.0,218000.0,0.0054729865,44.59009571369122,40153000.0,-321000.0,0.0,321000.0
KRW-BTC,2023-07-11,2023-07-11T09:00:00,40060000.0,40387000.0,39946000.0,40117000.0,1689119996687,101896200770.3168,2541.05729369,40050000.0,67000.0,0.0016729089,49.71572962728995,39832000.0,218000.0,218000.0,0.0
KRW-BTC,2023-07-12,2023-07-12T09:00:00,40117000.0,40600000.0,39751000.0,39804000.0,1689206399774,130054585570.22446,3241.64008104,40117000.0,-313000.0,-0.0078021786,44.568245125348184,40050000.0,67000.0,67000.0,0.0
KRW-BTC,2023-07-13,2023-07-13T09:00:00,39803000.0,40456000.0,39356000.0,40112000.0,1689292799871,317548198923.17755,7976.01139394,39804000.0,308000.0,0.0077379158,47.337278106508876,40117000.0,-313000.0,0.0,313000.0
KRW-BTC,2023-07-14,2023-07-14T09:00:00,40101000.0,40220000.0,38710000.0,39092000.0,1689379198802,228310926497.62164,5755.46123676,40112000.0,-1020000.0,-0.0254287994,43.80426203630624,39804000.0,308000.0,308000.0,0.0
KRW-BTC,2023-07-15,2023-07-15T09:00:00,39092000.0,39144000.0,38786000.0,38889000.0,1689465599576,112933801553.45763,2903.65801258,39092000.0,-203000.0,-0.0051928783,34.796238244514115,40112000.0,-1020000.0,0.0,1020000.0
KRW-BTC,2023-07-16,2023-07-16T09:00:00,38889000.0,39153000.0,38687000.0,38933000.0,1689551999481,78716573652.74442,2022.77368422,38889000.0,44000.0,0.0011314253,31.399669694467377,39092000.0,-203000.0,0.0,203000.0
KRW-BTC,2023-07-17,2023-07-17T09:00:00,38946000.0,39022000.0,38350000.0,38742000.0,1689638399705,100199595903.6282,2582.39550489,38933000.0,-191000.0,-0.0049058639,32.27469581356981,38889000.0,44000.0,44000.0,0.0
KRW-BTC,2023-07-18,2023-07-18T09:00:00,38761000.0,38828000.0,38098000.0,38401000.0,1689724799601,99975576153.02892,2601.55598996,38742000.0,-341000.0,-0.0088018171,22.640249332146027,38933000.0,-191000.0,0.0,191000.0
KRW-BTC,2023-07-19,2023-07-19T09:00:00,38402000.0,38850000.0,38300000.0,38323000.0,1689811199541,93724792757.93306,2432.74678152,38401000.0,-78000.0,-0.0020311971,23.968889936365784,38742000.0,-341000.0,0.0,341000.0
KRW-BTC,2023-07-20,2023-07-20T09:00:00,38322000.0,39100000.0,38316000.0,38567000.0,1689897599785,125556811845.36774,3246.54052293,38323000.0,244000.0,0.0063669337,24.8291015625,38401000.0,-78000.0,0.0,78000.0
KRW-BTC,2023-07-21,2023-07-21T09:00:00,38567000.0,38908000.0,38530000.0,38829000.0,1689983999902,81362364429.71587,2103.13941171,38567000.0,262000.0,0.0067933726,33.05373525557012,38323000.0,244000.0,244000.0,0.0
KRW-BTC,2023-07-22,2023-07-22T09:00:00,38838000.0,38934000.0,38600000.0,38776000.0,1690070398341,56067219916.97034,1447.07839081,38829000.0,-53000.0,-0.0013649592,30.916959697051666,38567000.0,262000.0,262000.0,0.0
KRW-BTC,2023-07-23,2023-07-23T09:00:00,38759000.0,39220000.0,38625000.0,38945000.0,1690156799811,85916107563.91911,2211.14927257,38776000.0,169000.0,0.004358366,31.203931203931205,38829000.0,-53000.0,0.0,53000.0
KRW-BTC,2023-07-24,2023-07-24T09:00:00,38944000.0,39019000.0,37700000.0,37892000.0,1690243199783,168113088113.97552,4398.31412006,38945000.0,-1053000.0,-0.0270381307,37.368271147821126,38776000.0,169000.0,169000.0,0.0
KRW-BTC,2023-07-25,2023-07-25T09:00:00,37892000.0,38116000.0,37626000.0,37910000.0,1690329599076,92057859896.4893,2433.9221882,37892000.0,18000.0,0.0004750343,25.172572480441787,38945000.0,-1053000.0,0.0,1053000.0
KRW-BTC,2023-07-26,2023-07-26T09:00:00,37910000.0,38300000.0,37700000.0,37918000.0,1690415996617,93970927659.78053,2477.2628933,37910000.0,8000.0,0.0002110261,24.319292529671856,37892000.0,18000.0,18000.0,0.0
KRW-BTC,2023-07-27,2023-07-27T09:00:00,37918000.0,38299000.0,37841000.0,37874000.0,1690502398622,124634073119.6236,3271.72655723,37918000.0,-44000.0,-0.0011603988,26.377755511022045,37910000.0,8000.0,8000.0,0.0
KRW-BTC,2023-07-28,2023-07-28T09:00:00,37877000.0,38200000.0,37704000.0,37932000.0,1690588799680,112303667484.57085,2964.5947422,37874000.0,58000.0,0.0015313936,19.98390557939915,37918000.0,-44000.0,0.0,44000.0
KRW-BTC,2023-07-29,2023-07-29T09:00:00,37932000.0,38052000.0,37879000.0,37901000.0,1690675195700,44801815216.40174,1180.6781332,37932000.0,-31000.0,-0.0008172519,29.03109182935647,37874000.0,58000.0,58000.0,0.0
KRW-BTC,2023-07-30,2023-07-30T09:00:00,37901000.0,38150000.0,37762000.0,37850000.0,1690761599189,90157027232.44344,2378.17661892,37901000.0,-51000.0,-0.0013456109,30.956052428681573,37932000.0,-31000.0,0.0,31000.0
KRW-BTC,2023-07-31,2023-07-31T09:00:00,37850000.0,38139000.0,37805000.0,37929000.0,1690847999788,90563421409.07397,2383.01012579,37850000.0,79000.0,0.0020871863,29.181084198385236,37901000.0,-51000.0,0.0,51000.0
KRW-BTC,2023-08-01,2023-08-01T09:00:00,37928000.0,38684000.0,37510000.0,38642000.0,1690934398293,114970531784.87755,3035.90069302,37929000.0,713000.0,0.018798281,33.66813981518682,37850000.0,79000.0,79000.0,0.0
KRW-BTC,2023-08-02,2023-08-02T09:00:00,38642000.0,39131000.0,38142000.0,38358000.0,1691020799312,129357299336.96814,3344.79997698,38642000.0,-284000.0,-0.0073495161,54.211814051031105,37929000.0,713000.0,713000.0,0.0
KRW-BTC,2023-08-03,2023-08-03T09:00:00,38358000.0,38800000.0,38215000.0,38436000.0,1691107199673,78153136649.66298,2032.73569956,38358000.0,78000.0,0.0020334741,50.57059015324422,38642000.0,-284000.0,0.0,284000.0
KRW-BTC,2023-08-04,2023-08-04T09:00:00,38436000.0,38715000.0,38250000.0,38492000.0,1691193598925,87010045473.68465,2256.9466739,38436000.0,56000.0,0.0014569674,47.74215787659428,38358000.0,78000.0,78000.0,0.0
KRW-BTC,2023-08-05,2023-08-05T09:00:00,38493000.0,38590000.0,38341000.0,38474000.0,1691279999224,81362884396.19951,2113.69677535,38492000.0,-18000.0,-0.0004676296,43.74768089053803,38436000.0,56000.0,56000.0,0.0
KRW-BTC,2023-08-06,2023-08-06T09:00:00,38476000.0,38788000.0,38432000.0,38605000.0,1691366399767,135926148864.27599,3520.86968381,38474000.0,131000.0,0.0034048968,44.323308270676684,38492000.0,-18000.0,0.0,18000.0
KRW-BTC,2023-08-07,2023-08-07T09:00:00,38605000.0,38809000.0,38081000.0,38622000.0,1691452799555,273159821065.1873,7095.41631462,38605000.0,17000.0,0.0004403575,43.516399694889394,38474000.0,131000.0,131000.0,0.0
KRW-BTC,2023-08-08,2023-08-08T09:00:00,38622000.0,39580000.0,38570000.0,39437000.0,1691539195177,154368199197.16907,3956.68315457,38622000.0,815000.0,0.0211019626,73.01387137452711,38605000.0,17000.0,17000.0,0.0
KRW-BTC,2023-08-09,2023-08-09T09:00:00,39437000.0,39850000.0,39076000.0,39209000.0,1691625599736,130305101311.4717,3299.56867529,39437000.0,-228000.0,-0.0057813728,82.03944607637432,38622000.0,815000.0,815000.0,0.0
KRW-BTC,2023-08-10,2023-08-10T09:00:00,39209000.0,39397000.0,39010000.0,39119000.0,1691711997907,106358893196.19308,2713.94553163,39209000.0,-90000.0,-0.0022953914,74.79830964271994,39437000.0,-228000.0,0.0,228000.0
KRW-BTC,2023-08-11,2023-08-11T09:00:00,39119000.0,39410000.0,39050000.0,39233000.0,1691798398166,73582617604.95915,1877.91210358,39119000.0,114000.0,0.0029141849,73.49943374858437,39209000.0,-90000.0,0.0,90000.0
KRW-BTC,2023-08-12,2023-08-12T09:00:00,39233000.0,39316000.0,39099000.0,39283000.0,1691884798984,56930932272.25706,1450.6799782,39233000.0,50000.0,0.0012744373,74.04805914972273,39119000.0,114000.0,114000.0,0.0
KRW-BTC,2023-08-13,2023-08-13T09:00:00,39283000.0,39330000.0,39101000.0,39118000.0,1691971197991,51963334856.391,1323.87308566,39283000.0,-165000.0,-0.0042002902,75.36710719530103,39233000.0,50000.0,50000.0,0.0
KRW-BTC,2023-08-14,2023-08-14T09:00:00,39118000.0,39640000.0,38895000.0,39288000.0,1692057599148,88257787754.31268,2247.99874816,39118000.0,170000.0,0.0043458255,72.33967582804792,39283000.0,-165000.0,0.0,165000.0
KRW-BTC,2023-08-15,2023-08-15T09:00:00,39288000.0,39668000.0,39275000.0,39404000.0,1692143999896,133573144631.2606,3383.23584164,39288000.0,116000.0,0.0029525555,73.19904404233526,39118000.0,170000.0,170000.0,0.0
KRW-BTC,2023-08-16,2023-08-16T09:00:00,39404000.0,39600000.0,39001000.0,39001000.0,1692230399803,163196719583.01895,4144.93132559,39404000.0,-403000.0,-0.0102273881,66.33790737564323,39288000.0,116000.0,116000.0,0.0
KRW-BTC,2023-08-17,2023-08-17T09:00:00,39001000.0,39092000.0,36261000.0,36588000.0,1692316798817,347989303093.6362,9224.23479462,39001000.0,-2413000.0,-0.0618702085,63.117095063239496,39404000.0,-403000.0,0.0,403000.0
KRW-BTC,2023-08-18,2023-08-18T09:00:00,36588000.0,36848000.0,35384000.0,35890000.0,1692403197714,334394799822.6389,9256.75234641,36588000.0,-698000.0,-0.0190772931,30.693689928959458,39001000.0,-2413000.0,0.0,2413000.0
KRW-BTC,2023-08-19,2023-08-19T09:00:00,35899000.0,36240000.0,35587000.0,36056000.0,1692489598837,95846647159.2314,2670.31605801,35890000.0,166000.0,0.0046252438,26.031687546057483,36588000.0,-698000.0,0.0,698000.0
KRW-BTC,2023-08-20,2023-08-20T09:00:00,36071000.0,36225000.0,35754000.0,35949000.0,1692575995165,59546393015.75887,1654.93693763,36056000.0,-107000.0,-0.0029676059,28.317790530846494,35890000.0,166000.0,166000.0,0.0
KRW-BTC,2023-08-21,2023-08-21T09:00:00,35946000.0,35967000.0,35500000.0,35769000.0,1692662395663,76516804610.68242,2142.99960623,35949000.0,-180000.0,-0.0050070934,26.080691642651303,36056000.0,-107000.0,0.0,107000.0
KRW-BTC,2023-08-22,2023-08-22T09:00:00,35769000.0,35877000.0,35150000.0,35684000.0,1692748799867,86694305845.75404,2434.37426024,35769000.0,-85000.0,-0.0023763594,25.03937007874015,35949000.0,-180000.0,0.0,180000.0
KRW-BTC,2023-08-23,2023-08-23T09:00:00,35686000.0,36350000.0,35320000.0,35941000.0,1692835199424,80152294407.05554,2242.66645398,35684000.0,257000.0,0.0072021074,12.357071213640921,35769000.0,-85000.0,0.0,85000.0
KRW-BTC,2023-08-24,2023-08-24T09:00:00,35941000.0,36056000.0,35330000.0,35635000.0,1692921597621,67798438136.98717,1899.01993705,35941000.0,-306000.0,-0.0085139534,17.411248504188265,35684000.0,257000.0,257000.0,0.0
KRW-BTC,2023-08-25,2023-08-25T09:00:00,35646000.0,35797000.0,35200000.0,35479000.0,1693007999132,75050156287.15959,2117.11461503,35635000.0,-156000.0,-0.0043777185,16.69216061185469,35941000.0,-306000.0,0.0,306000.0
KRW-BTC,2023-08-26,2023-08-26T09:00:00,35479000.0,35564000.0,35385000.0,35398000.0,1693094399347,23834379918.87522,672.27237906,35479000.0,-81000.0,-0.0022830407,14.396813353566017,35635000.0,-156000.0,0.0,156000.0
KRW-BTC,2023-08-27,2023-08-27T09:00:00,35400000.0,35553000.0,35374000.0,35402000.0,1693180796838,29946645612.68123,845.25346452,35398000.0,4000.0,0.0001130007,13.369790684518193,35479000.0,-81000.0,0.0,81000.0
KRW-BTC,2023-08-28,2023-08-28T09:00:00,35400000.0,35544000.0,35050000.0,35335000.0,1693267199910,64012919015.38614,1815.49057785,35402000.0,-67000.0,-0.0018925484,13.866199922209248,35398000.0,4000.0,4000.0,0.0
KRW-BTC,2023-08-29,2023-08-29T09:00:00,35335000.0,37932000.0,35138000.0,37445000.0,1693353599674,257110367873.9615,6996.57927831,35335000.0,2110000.0,0.0597141644,10.775947608652515,35402000.0,-67000.0,0.0,67000.0
KRW-BTC,2023-08-30,2023-08-30T09:00:00,37441000.0,37568000.0,36760000.0,37109000.0,1693439999115,167176652726.2221,4503.91825355,37445000.0,-336000.0,-0.0089731606,36.07279965875159,35335000.0,2110000.0,2110000.0,0.0
KRW-BTC,2023-08-31,2023-08-31T09:00:00,37110000.0,37500000.0,35400000.0,35502000.0,1693526399879,186018323204.28284,5086.6186881,37109000.0,-1607000.0,-0.0433048587,36.41975308641975,37445000.0,-336000.0,0.0,336000.0
KRW-BTC,2023-09-01,2023-09-01T09:00:00,35502000.0,35695000.0,35000000.0,35350000.0,1693612799181,195425846296.82272,5520.94616028,35502000.0,-152000.0,-0.0042814489,41.18506493506493,37109000.0,-1607000.0,0.0,1607000.0
KRW-BTC,2023-09-02,2023-09-02T09:00:00,35350000.0,35570000.0,35006000.0,35204000.0,1693699199413,223346529895.45364,6333.54306521,35350000.0,-146000.0,-0.0041301273,45.19059494121838,35502000.0,-152000.0,0.0,152000.0
KRW-BTC,2023-09-03,2023-09-03T09:00:00,35204000.0,35444000.0,35105000.0,35308000.0,1693785598810,99038833087.72752,2810.79936801,35204000.0,104000.0,0.0029542097,42.384697890597074,35350000.0,-146000.0,0.0,146000.0
KRW-BTC,2023-09-04,2023-09-04T09:00:00,35312000.0,35350000.0,34863000.0,35011000.0,1693871997305,115260695491.68639,3280.50767726,35308000.0,-297000.0,-0.0084116914,44.26757288499373,35204000.0,104000.0,104000.0,0.0
KRW-BTC,2023-09-05,2023-09-05T09:00:00,35035000.0,35207000.0,34791000.0,35056000.0,1693958395917,105913788655.05017,3025.89362339,35011000.0,45000.0,0.0012853103,43.36019621583742,35308000.0,-297000.0,0.0,297000.0
KRW-BTC,2023-09-06,2023-09-06T09:00:00,35054000.0,35310000.0,34730000.0,35029000.0,1694044799854,73930132719.30736,2111.49981419,35056000.0,-27000.0,-0.0007701963,44.460127028934366,35011000.0,45000.0,45000.0,0.0
KRW-BTC,2023-09-07,2023-09-07T09:00:00,35025000.0,35864000.0,34903000.0,35615000.0,1694131199340,70004865290.15189,1985.80007621,35029000.0,586000.0,0.016728996,41.61456417800662,35056000.0,-27000.0,0.0,27000.0
KRW-BTC,2023-09-08,2023-09-08T09:00:00,35644000.0,35823000.0,35020000.0,35295000.0,1694217599913,92224176186.92474,2600.36718222,35615000.0,-320000.0,-0.0089849782,49.82511367611053,35029000.0,586000.0,586000.0,0.0
KRW-BTC,2023-09-09,2023-09-09T09:00:00,35295000.0,35314000.0,35150000.0,35280000.0,1694303999816,43632447689.66779,1238.27863378,35295000.0,-15000.0,-0.0004249894,48.43590615436926,35615000.0,-320000.0,0.0,320000.0
KRW-BTC,2023-09-10,2023-09-10T09:00:00,35280000.0,35450000.0,35030000.0,35196000.0,1694390398774,62283181152.08193,1767.33268683,35280000.0,-84000.0,-0.0023809524,48.985557083906464,35295000.0,-15000.0,0.0,15000.0
KRW-BTC,2023-09-11,2023-09-11T09:00:00,35196000.0,35256000.0,34100000.0,34327000.0,1694476799930,135719060328.41837,3912.70930088,35196000.0,-869000.0,-0.0246903057,48.253052917232026,35280000.0,-84000.0,0.0,84000.0
KRW-BTC,2023-09-12,2023-09-12T09:00:00,34330000.0,35861000.0,34286000.0,35077000.0,1694563199729,164963399198.21454,4685.11366878,34327000.0,750000.0,0.0218486905,42.475365780830096,35196000.0,-869000.0,0.0,869000.0
KRW-BTC,2023-09-13,2023-09-13T09:00:00,35076000.0,35749000.0,35000000.0,35497000.0,1694649599541,122085333753.20032,3451.70002962,35077000.0,420000.0,0.011973658,27.81940801798426,34327000.0,750000.0,750000.0,0.0
KRW-BTC,2023-09-14,2023-09-14T09:00:00,35499000.0,36310000.0,35408000.0,35889000.0,1694735999362,134018691888.46857,3742.61235483,35497000.0,392000.0,0.0110431867,35.1346366654371,35077000.0,420000.0,420000.0,0.0
KRW-BTC,2023-09-15,2023-09-15T09:00:00,35872000.0,36193000.0,35547000.0,35928000.0,1694822398448,119726592404.3971,3336.88755512,35889000.0,39000.0,0.0010866839,54.599477062039455,35497000.0,392000.0,392000.0,0.0
KRW-BTC,2023-09-16,2023-09-16T09:00:00,35907000.0,36051000.0,35800000.0,35938000.0,1694908796432,78755069542.96677,2192.88512486,35928000.0,10000.0,0.0002783344,57.0591108939912,35889000.0,39000.0,39000.0,0.0
KRW-BTC,2023-09-17,2023-09-17T09:00:00,35939000.0,35996000.0,35650000.0,35758000.0,1694995199050,72102028928.87737,2014.74409253,35938000.0,-180000.0,-0.005008626,59.27235977766549,35928000.0,10000.0,10000.0,0.0
KRW-BTC,2023-09-18,2023-09-18T09:00:00,35758000.0,36801000.0,35658000.0,36000000.0,1695081598221,142795320939.77386,3943.4175099,35758000.0,242000.0,0.0067677163,55.57759048091224,35938000.0,-180000.0,0.0,180000.0
KRW-BTC,2023-09-19,2023-09-19T09:00:00,36000000.0,36820000.0,35750000.0,36500000.0,1695167998742,112443927907.9183,3097.74850512,36000000.0,500000.0,0.0138888889,62.42774566473988,35758000.0,242000.0,242000.0,0.0
KRW-BTC,2023-09-20,2023-09-20T09:00:00,36509000.0,36743000.0,36150000.0,36501000.0,1695254399044,104079064569.80432,2853.88170307,36500000.0,1000.0,2.73973e-05,66.28326567433469,36000000.0,500000.0,500000.0,0.0
KRW-BTC,2023-09-21,2023-09-21T09:00:00,36502000.0,36659000.0,35818000.0,36012000.0,1695340797709,124717307648.65225,3438.83869913,36501000.0,-489000.0,-0.0133968932,66.69691470054447,36500000.0,1000.0,1000.0,0.0
KRW-BTC,2023-09-22,2023-09-22T09:00:00,35989000.0,36129000.0,35900000.0,35952000.0,1695427199804,74758845753.72214,2075.65459659,36012000.0,-60000.0,-0.0016661113,54.60450011598237,36501000.0,-489000.0,0.0,489000.0
KRW-BTC,2023-09-23,2023-09-23T09:00:00,35964000.0,36019000.0,35901000.0,35960000.0,1695513599939,35937760415.94626,999.55399584,35952000.0,8000.0,0.0002225189,58.109108862009386,36012000.0,-60000.0,0.0,60000.0
KRW-BTC,2023-09-24,2023-09-24T09:00:00,35951000.0,36100000.0,35500000.0,35534000.0,1695599999360,58720732365.10599,1635.89364001,35960000.0,-426000.0,-0.0118464961,58.40751730959445,35952000.0,8000.0,8000.0,0.0
KRW-BTC,2023-09-25,2023-09-25T09:00:00,35530000.0,35701000.0,35176000.0,35491000.0,1695686398257,101819900456.16415,2877.48269704,35534000.0,-43000.0,-0.0012101086,53.8531691746466,35960000.0,-426000.0,0.0,426000.0
KRW-BTC,2023-09-26,2023-09-26T09:00:00,35497000.0,35805000.0,35428000.0,35566000.0,1695772798616,78730861954.60088,2209.87507796,35491000.0,75000.0,0.0021132118,66.34831460674158,35534000.0,-43000.0,0.0,43000.0
KRW-BTC,2023-09-27,2023-09-27T09:00:00,35566000.0,36485000.0,35560000.0,35982000.0,1695859197721,118005398840.43835,3281.14651657,35566000.0,416000.0,0.0116965641,58.47487001733102,35491000.0,75000.0,75000.0,0.0
KRW-BTC,2023-09-28,2023-09-28T09:00:00,35979000.0,36999000.0,35933000.0,36596000.0,1695945599867,103097051929.53302,2834.06267564,35982000.0,614000.0,0.0170640876,58.417216244359594,35566000.0,416000.0,416000.0,0.0
KRW-BTC,2023-09-29,2023-09-29T09:00:00,36596000.0,36868000.0,36260000.0,36444000.0,1696031999471,67355567372.47279,1841.58706365,36596000.0,-152000.0,-0.0041534594,61.39220109571383,35982000.0,614000.0,614000.0,0.0
KRW-BTC,2023-09-30,2023-09-30T09:00:00,36444000.0,36740000.0,36404000.0,36600000.0,1696118397215,50218206635.28963,1372.41615254,36444000.0,156000.0,0.00428054,58.0223880597015,36596000.0,-152000.0,0.0,152000.0
KRW-BTC,2023-10-01,2023-10-01T09:00:00,36614000.0,37817000.0,36555000.0,37789000.0,1696204799858,101274287532.81406,2733.22252426,36600000.0,1189000.0,0.0324863388,59.84533016061868,36444000.0,156000.0,156000.0,0.0
